"【药品名称】
通用名称：注射用硫酸头孢匹罗
英文名称：Cefminox Sodium for Injection
汉语拼音：Zhusheyong Toubaominuona","【成份】本品主要成份为头孢米诺钠，其化学名称为：(6R,7S)-7β-[(S)-2-[ (2-氨基－2－羧乙基)硫]乙酰氨基]－7α－甲氧基－3－[[(1－甲基－1H-四唑－5－基)硫]甲基]－8－氧代－5－硫杂－1－氮杂双环[4.2.0]辛－2－烯－2－羧酸钠盐七水合物。
分子式：C16H20N7NaO7S3.7H2O
分子量：667.66",【性状】本品为白色至微黄色结晶性粉末。,"【适应症】
本品可用于治疗上述敏感细菌引起的下列感染症：
1．呼吸系统感染：扁桃体炎、扁桃体周围脓肿、支气管炎、细支气管炎、支气管扩张症（感染时）、慢性呼吸道疾患继发感染、肺炎、肺化脓症。
2．泌尿系统感染：肾盂肾炎、膀胱炎。
3．腹腔感染：胆囊炎、胆管炎、腹膜炎。
4．盆腔感染：盆腔腹膜炎、子宫附件炎、子宫内感染、盆腔死腔炎、子宫旁组织炎。
5．败血症。"
"【药品名称】
通用名称：注射用硫酸妥布霉素
英文名称：Tobramycin Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Tuobumeisu",【成份】本品主要成份为：妥布霉素,【性状】本品为白色或类白色粉末或疏松块状物。,"【适应症】
本品适用于铜绿假单胞菌、变形杆菌属、大肠埃希菌、克雷伯菌属、肠杆菌属、沙雷菌属所致的新生儿脓毒症、败血症、中枢神经系统感染（包括脑膜炎）、泌尿生殖系统感染、肺部感染、胆道感染、腹腔感染及腹膜炎、骨骼感染、烧伤、皮肤软组织感染、急性与慢性中耳炎、鼻窦炎等，或与其他抗菌药物联合用于葡萄球菌感染(耐甲氧西林菌株无效)。本品用于铜绿假单胞菌脑膜炎或脑室炎时可鞘内注射给药；用于支气管及肺部感染时可同时气溶吸入本品作为辅助治疗。本品对多数D组链球菌感染无效。"
"【药品名称】
通用名称：注射用硫酸小诺霉素
汉语拼音：Zhesheyong Liusuan Xiaonuomeisu",【成份】硫酸小诺霉素。,【性状】本品为无色或几乎无色的澄明液体。,"【适应症】
主要用于革兰氏阴性菌(如大肠杆菌、痢疾杆菌、变形杆菌、克雷白氏肺炎杆菌、绿脓杆菌等)感染引起的败血症、支气管炎、肺炎、腹膜炎、肾盂肾炎、膀胱炎等。对革兰氏阳性菌(如葡萄球菌和链球菌)所引起的感染亦有效。"
"【药品名称】
通用名称：注射用科博肽",【成份】本品主要成份为：科博肽,【性状】本品为白色或类白色冻干块状物或粉末，有引湿性，易溶于水。,"【适应症】
本品适用于晚期癌症疼痛、慢性关节痛、坐骨神经痛、神经性头痛、三叉神经痛、麻风反应神经痛等慢性疼痛的治疗，尤其用于慢性、顽固性、持续性疼痛的治疗。"
"【药品名称】
通用名称：注射用克林霉素磷酸酯
英文名称：Clindamycin Phosphate for Injection
汉语拼音：Zhusheyong Kelinmeisulinsuanzhi",【成份】本品主要成分为克林霉素磷酸酯,【性状】本品为白色或类白色的疏松块状物或粉末，有引湿性。,"【适应症】
革兰氏阳性菌引起的下列各种感染性疾病：
1．扁桃体炎、化脓性中耳炎、鼻窦炎等。
2．急性支气管炎、慢性支气管炎急性发作、肺脓肿和支气管扩张合并感染等。
3．皮肤和软组织感染；疖、痈、脓肿、蜂窝组织炎、创伤、烧伤和手术后感染等。
4．泌尿系统感染：急性尿道炎、急性肾盂肾炎、前列腺炎等。
5．其它：骨髓炎、败血症、腹膜炎和口腔感染等。
厌氧菌引起的各种感染性疾病：
1．脓胸、肺脓肿、厌氧菌性肺病。
2．皮肤和软组织感染，败血症。
3．腹内感染：腹膜炎、腹腔内脓肿。
4．女性盆腔及生殖器感染：子宫内膜炎、非淋球菌性输卵管及卵巢脓肿、盆腔蜂窝组织炎及妇科手术后感染等。"
"【药品名称】
通用名称：注射用拉氧头孢钠
英文名称：Latamoxef sodium for injection",,【性状】白色或类白色的粉块或粉末，无臭。极易溶于水及甲醇，难溶于乙醇，几乎不溶于丙酮、乙醚、氯仿等。在常规使用的注射溶媒如注射用水、生理盐水、葡萄糖液及利多卡因液中易溶。,"【适应症】
用于敏感菌引起的各种感染症，如败血症、脑膜炎、呼吸系统感染症（肺炎、支气管炎、支气管扩张症、肺化脓症、脓胸等），消化系统感染症（胆道炎、胆囊炎等），腹腔内感染症（肝脓疡、腹膜炎等），泌尿系统及生殖系统感染症（肾孟肾炎、膀肌炎、尿道炎、淋病、副睾炎、子宫内"
"【药品名称】
通用名称：注射用两性霉素B脂质体
汉语拼音：Zhusheyong Liangxingmeisu B Zhizhiti",【成份】两性霉素B。,【性状】本品为淡黄色或黄色块状物。,"【适应症】
适用于系统性真菌感染者；病情呈进行性发展或其它抗真菌药治疗无效者，如败血症、心内膜炎、脑膜炎(隐球菌及其他真菌)、腹腔感染(包括与透析相关者)、肺部感染、尿路感染等；因肾损伤或药物毒性而不能使用有效剂量的两性霉素B的患者。"
"【药品名称】
通用名称：注射用磷霉素钠
英文名称：Fosfomycin Sodium for Injection
汉语拼音：Zhusheyeyong Linmeisuna",【成份】本品主要成份为：磷霉素钠,【性状】本品为白色结晶性粉末。,"【适应症】
本品用于敏感菌所致的呼吸道感染、尿路感染、皮肤软组织感染等。也可与其他抗生素联合应用治疗由敏感菌所致重症感染如败血症、腹膜炎、骨髓炎等。"
"【药品名称】
通用名称：注射用磷酸氟达拉滨
汉语拼音：Zhusheyong Linsuanfudalabin",【成份】磷酸氟达拉滨。,,"【适应症】
用于B细胞性慢性淋巴细胞白血病(CLL)患者的治疗，这些患者至少接受过一个标准的包含烷化剂的方案的治疗，但在治疗期间或治疗后，病情并没有改善或仍持续进展。"
"【药品名称】
通用名称：注射用磷酸依托泊苷
汉语拼音：Zhusheyong Linsuanyituobogan",【成份】磷酸依托泊苷。,,"【适应症】
本品适用于治疗下列肿瘤：难治性睾丸肿瘤---经合适手术，化疗及放疗后的难治性睾丸肿瘤患者，可用本品与其他获准使用的化疗药物联合治疗。小细胞肺癌---注射用磷酸依托泊苷联合其他获准使用的化疗药物作为小细胞肺癌患者的一线药物。"
"【药品名称】
通用名称：注射用灵杆菌多糖
汉语拼音：Zhusheyong Lingganjun Duotang",【成份】本品主要成分为灵杆菌菌体中提取精制的脂多糖物质。,【性状】本品为类白色或白色冻干疏松块状物或粉末，有引湿性，易溶于水。,"【适应症】
用于各种原因引起的白细胞减少症，乙型肝炎及急慢性盆腔炎等疾病的辅助治疗。"
"【药品名称】
通用名称：注射用硫酸阿奇霉素
汉语拼音：Zhusheyong Liusuan Aqineisu",【成份】本品主要成份为：阿奇霉素,,"【适应症】
1.用于化脓性链球菌引起的急性咽炎、急性扁桃体炎。2.用于肺炎链球菌、流感杆菌以及肺炎支原体所致的肺炎。3..用于衣原体所致的尿道炎和宫颈炎。4.用于敏感细菌引起的急性支气管炎、慢性支气管炎急性发作。5.用于敏感菌所致的皮肤软组织感染。"
"【药品名称】
通用名称：注射用硫酸长春碱
英文名称：Vinblastine Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Changchunjian",【成份】本品主要成份为：硫酸长春碱,【性状】本品为白色或类白色的疏松状或无定形固体，有引湿性，遇光或热易变黄。,"【适应症】
主要用于实体瘤的治疗。对恶性淋巴瘤、睾丸肿瘤、绒毛膜癌疗效较好，对肺癌、乳腺癌、卵巢癌、皮肤癌、肾母细胞瘤及单核细胞白血病也有一定疗效。"
"【药品名称】
通用名称：注射用硫酸多粘菌素B
汉语拼音：Zhusheyong Liusuan DuonianjunsuB",【成份】本品为硫酸多粘菌素B的无菌粉末。,【性状】本品为白色或类白色粉末。,"【适应症】
主要应用于绿脓杆菌及其它假单胞菌引起的创面、尿路以及眼、耳、气管等部位感染，也可用于败血症、腹膜炎。"
"【药品名称】
通用名称：注射用硫酸卷曲霉素
英文名称：Capreomycin Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Juanqumeisu",【成份】本品主要成份为：硫酸卷曲霉素,【性状】本品为白色或类白色粉末。,"【适应症】
适用于肺结核病的二线治疗药物，经一线抗结核药(如链霉素、异烟肼、利福平和乙胺丁醇)治疗失败者，或对上述药物中的一种或数种产生毒性作用或细菌耐药时，本品可作为联合用药之一。"
"【药品名称】
通用名称：注射用硫酸抗敌素",,,
"【药品名称】
通用名称：注射用硫酸奈替米星
汉语拼音：zhusheyong Liusuannaitimixing",【成份】本品主要成份为硫酸奈替米星，其化学名为O-3-去氧C-甲基-3-甲胺基-β-L-阿拉伯糖吡喃糖基（1→4）-O[2，6二氨基-2，3，4，6-四去氧-α-D-甘油基-4-烯己吡喃糖基-（1→6）]-2-去氧-N3-乙基-L-链霉胺硫酸盐。,【性状】本品为白色或类白色疏松块状物。,"【适应症】
适用于敏感菌引起的复杂性尿路感染、败血症、皮肤软组织感染、腹腔感染及下呼吸道感染的治疗。"
"【药品名称】
通用名称：注射用硫酸普拉睾酮钠
英文名称：Sodium Prasterone Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Pulagaotongna",【成份】本品为硫酸普拉睾酮钠的灭菌粉末或无菌冻干品。主要成分为：硫酸普拉睾酮钠,【性状】本品为白色结晶或结晶性粉（无菌粉末），或为白色疏松块状物或粉末（冻干粉）。,"【适应症】
妊娠足月引产前使宫颈成熟。"
"【药品名称】
通用名称：注射用硫酸庆大霉素
汉语拼音：LiusuanQingdameisuZhusheye",【成份】本品主要组成成分：硫酸庆大霉素，为一种多组分抗生素，含C1、C1a、C2a、C2等组分。,【性状】本品为无色或几乎无色的澄明液体。,"【适应症】
抗生素类药。用于葡萄球菌及需氧革兰阴性菌感染。"
"【药品名称】
通用名称：注射用硫酸特布他林
英文名称：Terbutaline Sulfate for Injection
汉语拼音：Zhusheyong Liusuantebutalin",【成份】主要成份为硫酸特布他林，本品含有辅料：甘露醇、枸橼酸。,【性状】本品为白色或类白色冻干块状物。,"【适应症】
适用于预防和缓解支气管哮喘、与支气管和肺气肿有关的可逆性支气管痉挛患者。"
"【药品名称】
通用名称：注射用硫酸头孢噻利
商品名称：丰迪
英文名称：Cefoselis Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Toubaoseli","【成份】本品主要成份为硫酸头孢噻利。
辅料：L-精氨酸。",【性状】本品为白色至微黄色结晶性粉末。,"【适应症】
由葡萄糖球菌属、链球菌、肺炎球菌、消化链球菌属、大肠菌、克雷伯氏菌属、肠杆菌属、沙雷氏菌属、变形杆菌属、摩根氏菌属、普罗威登斯菌属、假单胞菌属、流感菌、类杆菌属等对头孢噻利敏感菌引起的中度以上症状的下列感染症：
败血症
丹毒、蜂巢炎、淋巴管(节)炎
肛门周围脓肿、外伤、烫伤、手术创伤等外在性二次感染
骨髓炎、关节炎
扁桃腺周围脓肿、慢性支气管炎、支气管扩张(感染时)、慢性呼吸器疾病的二次感染、肺炎、肺化脓症
肾盂肾炎、复杂性膀胱炎、前列腺炎
胆囊炎、胆管炎
腹膜炎
骨盆腹膜炎
子宫附件炎、子宫内感染、子宫旁结合织炎、前庭大腺炎
角膜溃疡
中耳炎、副鼻腔炎
鄂炎、鄂骨周围的蜂巢炎"
"【药品名称】
通用名称：注射用硫酸西索米星
汉语拼音：Liusuan Xisuomixing Zhusheye","【成份】硫酸西索米星。化学名称：O -3-去氧-4-C-甲基-3-甲氨基-β-L-阿拉伯糖吡喃糖基(1→4)-O-[2,6-二氨基-2,3,4,6-四去氧-α-D-甘油基-4-烯己吡喃糖基-(1→6)]-2-去氧-L-链霉胺硫酸盐。",【性状】本品为无色或几乎无色的澄明液体。,"【适应症】
本品适用于革兰氏阴性菌（包括铜绿假单胞菌）、葡萄球菌和其他敏感菌所致的下列感染：呼吸系统感染、泌尿生殖系统感染、胆道感染、皮肤和软组织感染、感染性腹泻及败血症等。本品用于上述严重感染时宜与青霉素或头孢菌素等联合应用。"
"【药品名称】
通用名称：注射用硫酸依替米星
英文名称：Etimicin Sulfate for Injection",【成份】硫酸依替米星,【性状】本品为白色或类白色的粉末或疏松块状物。,"【适应症】
适用于对其敏感的大肠埃希杆菌、克雷伯氏肺炎杆菌、沙雷氏杆菌属、枸橡酸杆菌、肠杆菌属、不动杆菌属、变形杆菌属、流感嗜血杆菌、铜绿假单胞菌和葡萄球菌等引起的各种感染。临床研究显示本品对以下感染有较好的疗效：呼吸道感染：如急性支气管炎、慢性支气管炎急性发作、社区肺部感染等。肾脏和泌尿生殖系统感染：如急性肾孟肾炎、膀胱炎、慢性肾盂肾炎或慢性膀胱炎急性发作等。皮肤软组织和其它感染：如皮肤及软组织感染、外伤、创伤和手术产后的感染及其他敏感菌感染。"
"【药品名称】
通用名称：注射用硫辛酸
商品名称：奥天利
英文名称：Thioctic Acid for Injection","【成份】硫辛酸。
辅料：甘露醇、磷酸氢二钠、氢氧化钠。",,"【适应症】
糖尿病周围神经病变引起的感觉异常。"
"【药品名称】
通用名称：注射用氯唑西林钠
英文名称：Cloxacillin Sodium for Injection
汉语拼音：Zhusheyong Lüzuoxilinna",【成份】本品主要成份为：氯唑西林钠,【性状】本品为白色粉末或结晶性粉末。,"【适应症】
本品仅适用于治疗产青霉素酶葡萄球菌感染，包括败血症、心内膜炎、肺炎和皮肤、软组织感染等。也可用于化脓性链球菌或肺炎球菌与耐青霉素葡萄球菌所致的混合感染。"
"【药品名称】
通用名称：注射用吗替麦考酚酯
汉语拼音：Zhusheyong Matimaikaofenzhi",【成份】吗替麦考酚酯。,,"【适应症】
本品用于接受同种异体肾脏，心脏或肝脏移植的病人，作为器官排斥反应的预防用药。"
"【药品名称】
通用名称：注射用美洛西林钠舒巴坦钠
汉语拼音：Zhusheyong Meiluoxilinna Shubatanna",【成份】本品为复方制剂，其组分为美洛西林钠与舒巴坦钠。,【性状】本品为白色或类白色结晶性粉未或疏松块状物。,"【适应症】
本品含β-内酰胺酶抑制剂—舒巴坦，适用于产酶耐药菌引起的中重度下列感染性疾病，包括：1.呼吸系统感染：如中耳炎、窦炎、扁桃体炎、咽炎、肺炎、急性支气管炎和慢性支气管炎急性发作，支气管扩张、脓胸、肺脓肿等；2.泌尿生殖系统感染：如肾盂肾炎、膀胱炎和尿道炎等；3.腹腔感染：如胆道感染等；4.皮肤及软组织感染：如峰窝组织炎、伤口感染、疖病、脓性皮炎和浓疱病；5.性病、淋病等；6.盆腔感染：产科感染、产后感染等；7.严重系统感染：如脑膜炎、细菌性心内膜炎、腹膜炎、败血症、脓毒症等。对于致命的全身性细菌感染、末知微生物或不敏感微生物所致感染、重度感染及混合感染等。如使用本品，建议与其他杀菌剂联合用药治疗。"
